MES;SEM;FECHA;Usina;Familia;Tipo  vehiculo;Fabrica;Avance producto;Motor;Caja de velocidades;Trasmision;Version;Num. de Identificacion;Numero de fabricacion;Color;Codigo defecto;Titulo defecto;Comentario defecto;Demerito (pt);Taller;Elementos;;;;;;;;;
9;Sem38;16/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E3;655193620008;;TEKNS;1510-4374;DESCONCHADO-ENCUADRAMIENTO DE PUERTA AVD.;MR;P2;Degradaciones;DESCONCHADO;;;;;;;;;
9;Sem38;16/9/2019;VP;X52;L52;655;TCP;K7M-;;TR4X2;E0;655193830185;;OV727;1001-4441;AMPOLLAS DEL MASTICO-REBATIDO DE PUERTA AVI.;ND;P2;Chapa;AMPOLLAS DEL MASTICO;;;;;;;;;
9;Sem38;16/9/2019;VP;X52;L52;655;TCP;K7M-;;TR4X2;E0;655193830185;;OV727;1053-4410;MASTICO BAJO LACA-CAJON DE PUERTA AVD.;ND;P2;Selladores;MASTICO BAJO LACA;;;;;;;;;
9;Sem38;17/9/2019;VP;X52;BCR;655;TCP;K4M-;;TR4X2;E2;655193850062;;TEKNS;0210-4404;BOLLOS-PUERTA ARD.;ND;P2;Degradaciones;BOLLOS;;;;;;;;;
9;Sem38;17/9/2019;VP;X67;F67;655;TCP;M9T-260;;4X4TST;E2A;655193430038;L010508;OV727;1001-4136;AMPOLLAS DEL MASTICO-BRANCARD IZQ / TECHO;MR;P2;Selladores;AMPOLLAS DEL MASTICO;;;;;;;;;
9;Sem38;17/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655194110167;;OV369;0240-4103;DEFORMACION CHAPA-PUERTA  AVI./ BAJO DE CAJA I.;MR;P2;Chapa;DEFORMACION CHAPA;;;;;;;;;
9;Sem38;17/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E1D;655193530587;;OV369;1180-4513;GRANO-ALETA  ARI.;ND;P2;Selladores;GRANO;;;;;;;;;
9;Sem38;17/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E2A;655193530952;;NV676;1430-4505;PROYECCION DE PINTURA-CAJON PORTON;MR;P2;Cabinas;PROYECCION DE PINTURA;;;;;;;;;
9;Sem38;17/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E2A;655193531039;;NV676;1220-4409;FALTA ESPESOR DE PINTURA-CAJON DE PUERTA AVI.;ND;P2;Cabinas;FALTA ESPESOR DE PINTURA;;;;;;;;;
9;Sem38;17/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E2A;655193531039;;NV676;1180-4383;GRANO-PIE ARI.;MR;P2;Selladores;GRANO;;;;;;;;;
9;Sem38;17/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E2A;655193531171;;OV369;0240-4414;DEFORMACION CHAPA-PAÑO EXT DE PUERTA ARD;ND;P2;Chapa;DEFORMACION CHAPA;;;;;;;;;
9;Sem38;17/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E2A;655193531171;;OV369;1020-4352;FALTA DE MASTICO-CUSTODIA / TECHO LADO D.;ND;P2;Selladores;FALTA DE MASTICO;;;;;;;;;
9;Sem38;17/9/2019;VP;X52;BCR;655;TCT;K4M-;;TR4X2;E2;655193940058;;TEB76;0210-4374;BOLLOS-ENCUADRAMIENTO DE PUERTA AVD.;ND;P2;Laterales-P1;BOLLOS;;;;;;;;;
9;Sem38;17/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655193940022;;TEKNS;0470-4539;SOLDADURA PERFORADA-PISO CENTRAL / PISO AR.;FG;P2;Laterales-P1;SOLDADURA PERFORADA;;;;;;;;;
9;Sem38;17/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655193940038;;TEKNH;0210-4409;BOLLOS-CAJON DE PUERTA AVI.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem38;17/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655194210038;;OV369;0400-4519;ASPECTO JUNTA - CORDON SOLDADURA-PISO AR./ PASO RUEDA  ARI.;FG;P2;Laterales-P1;ASPECTO JUNTA ;;;;;;;;;
9;Sem38;17/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655194210038;;OV369;0210-4834;BOLLOS-PUERTA BATIENTE ARD.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem38;17/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E2A;655193530851;;NV676;0210-4320;BOLLOS-VANO DE LUNETA AR.;ND;P2;Laterales-P1;BOLLOS;;;;;;;;;
9;Sem38;17/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E2A;655193920154;;OV369;0210-4120;BOLLOS-PISO AV. O CABINA;FG;P2;Piso-Block;BOLLOS;;;;;;;;;
9;Sem38;17/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E2A;655193920154;;OV369;0110-4743;MAL ACOSTAJE-PAÑO DE ESQUINA ARI.;FG;P2;Laterales-P1;MAL ACOSTAJE;;;;;;;;;
9;Sem38;17/9/2019;VP;X52;L52;655;TCT;K7M-;;TR4X2;E1;655193840102;;NV676;0210-4403;BOLLOS-PUERTA ARI.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem38;18/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655193930033;;OV369;1020-4301;FALTA DE MASTICO-PIE  AVI.;FG;P1;Selladores;FALTA DE MASTICO;;;;;;;;;
9;Sem38;18/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655193930033;;OV369;4070-4301;OBTURADOR MAL POSICIONADO-PIE  AVI.;ND;P2;LFP;OBTURADOR MAL POSICIONADO;;;;;;;;;
9;Sem38;18/9/2019;VP;X52;L52;655;TCP;K4M-;;TR4X2;E2;655193930092;;TEKNS;1270-4501;HUELLAS-DOBLADO DE FALDA;NR;P2;Cabinas;HUELLAS;;;;;;;;;
9;Sem38;18/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193940047;;OV369;0706-4409;DESBORDAMIENTO MASTICO DE CHAPA-CAJON DE PUERTA AVI.;ND;P2;Partes móviles;DESBORDAMIENTO MASTICO DE CHAPA;;;;;;;;;
9;Sem38;18/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193940047;;OV369;0480-4816;SOLDADURA ESTALLADA-PUERTA DESLIZANTE LATERAL D.;ND;P2;Partes móviles;SOLDADURA ESTALLADA;;;;;;;;;
9;Sem38;18/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655194010009;;TEKNS;0210-4816;BOLLOS-PUERTA DESLIZANTE LATERAL D.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem38;18/9/2019;VP;X67;F67;655;TCT;K9K-;;TR4X2;E1;655194110134;;TEKNH;0230-4311;PICO-BRANCARD DE TECHO IZ.;ND;P2;Laterales-P1;PICO;;;;;;;;;
9;Sem38;18/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E3P;655193531579;;TEKNS;0210-4769;BOLLOS-PAÑO LATERAL ARI;ND;P2;Laterales-P1;BOLLOS;;;;;;;;;
9;Sem38;18/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E3P;655193531579;;TEKNS;0360-4130;RAYA EN PIEZA DE CHAPA-PISO AR. DE COFRE-- CAJA;ND;P2;Piso-Block;RAYA EN PIEZA DE CHAPA;;;;;;;;;
9;Sem38;18/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E3P;655193940129;;NV676;0706-4426;DESBORDAMIENTO MASTICO DE CHAPA-BISAGRA SUP.DE PUERTA ARD.;ND;P2;Partes móviles;DESBORDAMIENTO MASTICO DE CHAPA;;;;;;;;;
9;Sem38;18/9/2019;VP;X52;L52;655;TCT;K7M-;;TR4X2;E1;655193840097;;NV676;0240-4402;DEFORMACION CHAPA-PUERTA AVD.;ND;P2;Partes móviles;DEFORMACION CHAPA;;;;;;;;;
9;Sem38;18/9/2019;VP;X52;L52;655;TCT;K7M-;;TR4X2;E1;655193840097;;NV676;0215-4390;DESGARRO DE CHAPA ROTURA-LADO DE CAJA D.;;P1;Laterales-P1;DESGARRO DE CHAPA ROTURA;;;;;;;;;
9;Sem38;18/9/2019;VP;X52;L52;655;TCT;K7M-;;TR4X2;E1;655193840119;;NV676;0360-4404;RAYA EN PIEZA DE CHAPA-PUERTA ARD.;ND;P2;Partes móviles;RAYA EN PIEZA DE CHAPA;;;;;;;;;
9;Sem38;18/9/2019;VP;X67;F67;;TCT;;;;;6,55194E+11;;;0320-4213;;ND;P2;Laterales-P1;#¡VALOR!;;;;;;;;;
9;Sem38;18/9/2019;VP;X67;F67;;TCT;;;;;;;;0230-4768;;ND;P2;Laterales-P1;#¡VALOR!;;;;;;;;;
9;Sem38;19/9/2019;VP;X52;B52;655;TCT;H4M-;;TR4X2;E1;655193930197;;OV369;0440-4376;PROYECCION DE SOLDADURA-ENCUADRAMIENTO DE PUERTA ARD.;ND;P2;Laterales-P1;PROYECCION DE SOLDADURA;;;;;;;;;
9;Sem38;19/9/2019;VP;X52;BCR;655;TCT;K4M-;;TR4X2;E2;655193950014;;TEEPR;0400-4376;ASPECTO JUNTA - CORDON SOLDADURA-ENCUADRAMIENTO DE PUERTA ARD.;ND;P2;Laterales-P1;ASPECTO JUNTA ;;;;;;;;;
9;Sem38;19/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193950003;;TEKNH;0225-4416;MAL RETOQUE DE CHAPA-MARCO DE PUERTA  AVD.;;P2;Partes móviles;MAL RETOQUE DE CHAPA;;;;;;;;;
9;Sem38;19/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193950003;;TEKNH;0225-4816;MAL RETOQUE DE CHAPA-PUERTA DESLIZANTE LATERAL D.;;P2;Partes móviles;MAL RETOQUE DE CHAPA;;;;;;;;;
9;Sem38;19/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655193950009;;OV369;0226-4402;CHAPA PREPROTEGIDA PUESTA  AL DESNUDO-PUERTA AVD.;ND;P2;Ferrage- Caja;CHAPA PREPROTEGIDA PUESTA  AL DESNUDO;;;;;;;;;
9;Sem38;19/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655193950009;;OV369;0440-4773;PROYECCION DE SOLDADURA-CARA INTERNA DE PAÑO LAT  I;FG;P2;Laterales-P1;PROYECCION DE SOLDADURA;;;;;;;;;
9;Sem38;19/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E3;655193920175;;TEKNH;0210-4307;BOLLOS-PIE MEDIO  I.;ND;P2;Laterales-P1;BOLLOS;;;;;;;;;
9;Sem38;19/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E3P;655193940122;;NV676;0180-4539;ELEMENTO DE CHAPA IMPIDE EL MONTAJE-PISO CENTRAL / PISO AR.;FG;P1;Piso-Block;ELEMENTO DE CHAPA IMPIDE EL MONTAJE;;;;;;;;;
9;Sem38;19/9/2019;VP;X52;L52;655;TCT;K7M-;;TR4X2;E0;655193830183;;OV727;0701-4229;MASTICO DE CHAPA MAL POSICIONADO-LADO DE AUVENT D./ SALPICADERO;FG;P2;Laterales-P1;MASTICO DE CHAPA MAL POSICIONADO;;;;;;;;;
9;Sem38;19/9/2019;VP;X52;BCR;655;TCP;K4M-;;TR4X2;E1;655193930049;;TEKNS;1001-4442;AMPOLLAS DEL MASTICO-REBATIDO DE PUERTA AVD.;ND;P2;Chapa;AMPOLLAS DEL MASTICO;;;;;;;;;
9;Sem38;19/9/2019;VP;X52;BCR;655;TCP;K4M-;;TR4X2;E2;655193940053;;TEB76;4070-4523;OBTURADOR MAL POSICIONADO-ALOJAMIENTO RUEDA DE REPUESTO;FG;P2;LFP;OBTURADOR MAL POSICIONADO;;;;;;;;;
9;Sem38;19/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655194110065;;TEKNH;1180-4210;GRANO-CAPOT AV.;ND;P2;Selladores;GRANO;;;;;;;;;
9;Sem38;19/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E1D;655193940090;;OV369;4260-4514;FIJACION ROSCADA FLOJA-ALETA ARD.;FG;P2;Chapa;FIJACION ROSCADA FLOJA;;;;;;;;;
9;Sem38;19/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E1D;655193940090;;OV369;1180-4376;GRANO-ENCUADRAMIENTO DE PUERTA ARD.;ND;P2;Selladores;GRANO;;;;;;;;;
9;Sem38;19/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E1D;655193940095;;OV369;1180-4415;GRANO-MARCO DE PUERTA  AVI.;ND;P2;Selladores;GRANO;;;;;;;;;
9;Sem38;20/9/2019;VP;X52;B52;655;TCT;H4M-;;TR4X2;E0;655194030094;;OV369;0441-4249;PUNTO DE SOLDADURA DESPEGADO-PISO  AV./ SALPICADERO;FG;P2;Piso-Block;PUNTO DE SOLDADURA DESPEGADO;;;;;;;;;
9;Sem38;20/9/2019;VP;X52;B52;655;TCT;H4M-;;TR4X2;E0;655194030096;;OV369;0440-4503;PROYECCION DE SOLDADURA-GOTERON ENCUADRAMIENTO DE PORTON;ND;P2;Laterales-P1;PROYECCION DE SOLDADURA;;;;;;;;;
9;Sem38;20/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655194110164;;TEKNH;0480-4373;SOLDADURA ESTALLADA-ENCUADRAMIENTO DE PUERTA AVI.;FG;P2;Laterales-P1;SOLDADURA ESTALLADA;;;;;;;;;
9;Sem38;20/9/2019;VP;X67;F67;655;TCT;K9K-;;TR4X2;E1;655194120060;;TEKNH;0225-4769;MAL RETOQUE DE CHAPA-PAÑO LATERAL ARI;;P2;Laterales-P1;MAL RETOQUE DE CHAPA;;;;;;;;;
9;Sem38;20/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E2A;655193930166;;NV676;0440-4374;PROYECCION DE SOLDADURA-ENCUADRAMIENTO DE PUERTA AVD.;ND;P2;Laterales-P1;PROYECCION DE SOLDADURA;;;;;;;;;
9;Sem38;20/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E2A;655193930166;;NV676;0440-4340;PROYECCION DE SOLDADURA-VANO DE PARABRISAS;FG;P2;Laterales-P1;PROYECCION DE SOLDADURA;;;;;;;;;
9;Sem38;20/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E3P;655193940128;;NV676;0060-4004;JUEGO IRREGULAR-MARCO PTA. AVD./ PIE MEDIO O MARCO PTA.ARD.;FG;P2;Partes móviles;JUEGO IRREGULAR;;;;;;;;;
9;Sem38;20/9/2019;VP;X52;L52;655;TCT;K7M-;;TR4X2;E0;655193920103;;TEKNS;0280-4206;CHAPA  AGRESIVA-GOTERON COFRE DEL MOTOR;FG;P1;SQF;CHAPA  AGRESIVA;;;;;;;;;
9;Sem38;20/9/2019;VP;X52;L52;655;TCT;K7M-;;TR4X2;E0;655193920103;;TEKNS;0430-4328;SOLDADURA MAL POSICIONADA-DOBLADO DE PIE AVD.;FG;P2;Laterales-P1;SOLDADURA MAL POSICIONADA;;;;;;;;;
9;Sem38;20/9/2019;VP;X52;L52;655;TCT;H4M-;;TR4X2;E0;655194030094;;OV369;0440-4374;PROYECCION DE SOLDADURA-ENCUADRAMIENTO DE PUERTA AVD.;ND;P2;Laterales-P1;PROYECCION DE SOLDADURA;;;;;;;;;
9;Sem38;20/9/2019;VP;X52;B52;655;TCP;K7M-;;TR4X2;E1;655193920071;;TEB76;4070-4130;OBTURADOR MAL POSICIONADO-PISO AR. DE COFRE-- CAJA;FG;P2;Piso-Block;OBTURADOR MAL POSICIONADO;;;;;;;;;
9;Sem38;20/9/2019;VP;X52;B52;655;TCP;H4M-;;TR4X2;E1;655194030107;;TEKNH;1053-4412;MASTICO BAJO LACA-PAÑO EXT DE PUERTA AVD;MR;P2;Selladores;MASTICO BAJO LACA;;;;;;;;;
9;Sem38;20/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655193940026;;TEKNH;1170-4814;GOTA-CAJON DE PUERTA DESLIZANTE D.;;P2;Cabinas;GOTA;;;;;;;;;
9;Sem38;20/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655194110127;;OV369;1150-4307;MANCHA EN LA PINTURA-PIE MEDIO  I.;MR;P2;Cabinas;MANCHA EN LA PINTURA;;;;;;;;;
9;Sem38;20/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E3;655193910135;;NV676;1180-4413;GRANO-PAÑO EXT DE PUERTA ARI;MR;P2;Selladores;GRANO;;;;;;;;;
9;Sem38;20/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E2A;655193930165;;NV676;1190-4466;DEPOSITO DE PARTICULAS-DOBLADO MARCO DE PUERTA AVD.;;P2;Selladores;DEPOSITO DE PARTICULAS;;;;;;;;;
9;Sem38;20/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E3P;655193940115;;NV676;1220-4409;FALTA ESPESOR DE PINTURA-CAJON DE PUERTA AVI.;MR;P2;Cabinas;FALTA ESPESOR DE PINTURA;;;;;;;;;
9;Sem38;20/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E3P;655193940115;;NV676;1180-4308;GRANO-PIE MEDIO  D.;ND;P2;Selladores;GRANO;;;;;;;;;
9;Sem38;20/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E3P;655193940115;;NV676;1250-4514;RAYA DE LIJADO-ALETA ARD.;NR;P2;Degradaciones;RAYA DE LIJADO;;;;;;;;;
9;Sem38;20/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E3;655194050031;;OV369;0230-4418;PICO-MARCO DE PUERTA  ARD.;NR;P2;Selladores;PICO;;;;;;;;;
9;Sem38;20/9/2019;VP;X67;K67;655;TCP;K9K-;;TR4X2;E2;655193930275;;TEKNH;0400-4047;ASPECTO JUNTA - CORDON SOLDADURA-COPELA  AMORTIGUADOR I./ LADO AUVENT I.;FG;P2;Chapa;ASPECTO JUNTA ;;;;;;;;;
9;Sem39;23/9/2019;VP;X52;B52;655;TCT;H4M-;;TR4X2;E2;655194130160;;TEB76;0060-4520;JUEGO IRREGULAR-HAYON /  PORTON;FG;P2;Ferrage- Caja;JUEGO IRREGULAR;;;;;;;;;
9;Sem39;23/9/2019;VP;X52;B52;655;TCT;H4M-;;TR4X2;E2;655194130160;;TEB76;0480-4307;SOLDADURA ESTALLADA-PIE MEDIO  I.;FG;P2;Laterales-P1;SOLDADURA ESTALLADA;;;;;;;;;
9;Sem39;23/9/2019;VP;X52;BCR;655;TCT;H4M-;;TR4X2;E2;655194130232;;TEKNH;0230-4417;PICO-MARCO DE PUERTA  ARI.;ND;P2;Partes móviles;PICO;;;;;;;;;
9;Sem39;23/9/2019;VP;X67;F67;655;TCT;;;;;655194150328;;;0280-4213;CHAPA  AGRESIVA-ALETA  AVI.;ND;P2;Partes móviles;CHAPA  AGRESIVA;;;;;;;;;
9;Sem39;23/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E2A;655193920128;L012171;OV369;0210-4389;BOLLOS-LADO DE CAJA I.;ND;P2;Laterales-P1;BOLLOS;;;;;;;;;
9;Sem39;23/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E2A;655193920149;L012168;OV369;0210-4769;BOLLOS-PAÑO LATERAL ARI;ND;P2;Laterales-P1;BOLLOS;;;;;;;;;
9;Sem39;23/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E2A;655193930129;;NV676;0240-4120;DEFORMACION CHAPA-PISO AV. O CABINA;FG;P2;Laterales-P1;DEFORMACION CHAPA;;;;;;;;;
9;Sem39;23/9/2019;VU;H60A;H60A;655;TCT;H4M-;;TR4X2;E0;655194140029;;TEKNS;0240-4816;DEFORMACION CHAPA-PUERTA DESLIZANTE LATERAL D.;ND;P2;Partes móviles;DEFORMACION CHAPA;;;;;;;;;
9;Sem39;23/9/2019;VP;X67;K67;655;TCT;H4M-;;TR4X2;E2;655193930294;;TEKNS;0630-4123;FIJA.,REMACH.O GRUPILLA NO CONFORME(CH)-TABIQUE DE PISO INTERMEDIO;FG;P2;Piso-Block;FIJA.,REMACH.O GRUPILLA NO CONFORME(CH);;;;;;;;;
9;Sem39;23/9/2019;VP;X52;L52;655;TCT;H4M-;;TR4X2;E1;655194030067;;OV369;0400-4120;ASPECTO JUNTA - CORDON SOLDADURA-PISO AV. O CABINA;FG;P2;Piso-Block;ASPECTO JUNTA ;;;;;;;;;
9;Sem39;23/9/2019;VP;X52;L52;655;TCT;H4M-;;TR4X2;E1;655194030067;;OV369;0400-4161;ASPECTO JUNTA - CORDON SOLDADURA-TUNEL DE PISO;FG;P2;Laterales-P1;ASPECTO JUNTA ;;;;;;;;;
9;Sem39;23/9/2019;VP;X52;BCR;655;TCP;H4M-;;TR4X2;E2;655194030124;;OV369;1180-4414;GRANO-PAÑO EXT DE PUERTA ARD;MR;P2;Selladores;GRANO;;;;;;;;;
9;Sem39;23/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E0;655194110050;;TEKNS;0706-4773;DESBORDAMIENTO MASTICO DE CHAPA-CARA INTERNA DE PAÑO LAT  I;MR;P2;Chapa;DESBORDAMIENTO MASTICO DE CHAPA;;;;;;;;;
9;Sem39;23/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E0;655194140009;;TEKNH;0240-4767;DEFORMACION CHAPA-PAÑO LATERAL AVI;ND;P2;Chapa;DEFORMACION CHAPA;;;;;;;;;
9;Sem39;23/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E0;655194140009;;TEKNH;1170-4466;GOTA-DOBLADO MARCO DE PUERTA AVD.;ND;P2;Cabinas;GOTA;;;;;;;;;
9;Sem39;23/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E0;655194140009;;TEKNH;0930-4753;INSONORIZANTE MAL POSICIONADO-CARA INTERNA DEL TECHO;FG;P1;Chapa;INSONORIZANTE MAL POSICIONADO;;;;;;;;;
9;Sem39;23/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E0;655194140009;;TEKNH;0225-4373;MAL RETOQUE DE CHAPA-ENCUADRAMIENTO DE PUERTA AVI.;ND;P2;Chapa;MAL RETOQUE DE CHAPA;;;;;;;;;
9;Sem39;23/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E3P;655193940099;;OV369;1020-4206;FALTA DE MASTICO-GOTERON COFRE DEL MOTOR;FG;P2;Selladores;FALTA DE MASTICO;;;;;;;;;
9;Sem39;23/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E3P;655193940131;;TEKNH;1000-4444;BURBUJAS EN MASTICO-REBATIDO DE PUERTA ARD.;MR;P2;Chapa;BURBUJAS EN MASTICO;;;;;;;;;
9;Sem39;23/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X2TCO;E2A;655194030188;;OV369;1130-4207;PICADURAS-BORDE ENGASTADO DE CAPOT AV.;ND;P2;Cabinas;PICADURAS;;;;;;;;;
9;Sem39;23/9/2019;VP;X52;L52;655;TCP;K7M-;;TR4X2;E0;655193920098;;TEKNS;1001-4465;AMPOLLAS DEL MASTICO-DOBLADO MARCO DE PUERTA AVI.;ND;P2;Chapa;AMPOLLAS DEL MASTICO;;;;;;;;;
9;Sem39;23/9/2019;VP;X52;L52;655;TCP;K7M-;;TR4X2;E0;655193920098;;TEKNS;4070-4130;OBTURADOR MAL POSICIONADO-PISO AR. DE COFRE-- CAJA;FG;P1;Selladores;OBTURADOR MAL POSICIONADO;;;;;;;;;
9;Sem39;23/9/2019;VP;X52;L52;655;TCP;K7M-;;TR4X2;E0;655193930080;;TEKNS;1190-4417;DEPOSITO DE PARTICULAS-MARCO DE PUERTA  ARI.;ND;P2;Selladores;DEPOSITO DE PARTICULAS;;;;;;;;;
9;Sem39;23/9/2019;VP;X52;L52;655;TCP;H4M-;;TR4X2;E0;655194030049;;TEKNH;1001-4443;AMPOLLAS DEL MASTICO-REBATIDO DE PUERTA ARI.;MR;P2;Chapa;AMPOLLAS DEL MASTICO;;;;;;;;;
9;Sem39;23/9/2019;VP;X52;L52;655;TCP;H4M-;;TR4X2;E0;655194030049;;TEKNH;0240-4414;DEFORMACION CHAPA-PAÑO EXT DE PUERTA ARD;ND;P2;LFP;DEFORMACION CHAPA;;;;;;;;;
9;Sem39;23/9/2019;VP;X67;F67;;;;;;;655194110142;;;;OBTURADOR MAL POSICIONADO-PILAR AVI;ND;P2;LFP;OBTURADOR MAL POSICIONADO;;;;;;;;;
9;Sem39;23/9/2019;VP;X67;F67;;;;;;;655194110142;;;;GRANO-PARANTE CENTRAL DER;ND;P2;Selladores;GRANO;;;;;;;;;
9;Sem39;24/9/2019;VP;X52;B52;655;TCP;H4M-;;TR4X2;E1;655194030106;;OV369;1180-4313;GRANO-TECHO;ND;P2;Selladores;GRANO;;;;;;;;;
9;Sem39;24/9/2019;VP;X52;B52;655;TCP;H4M-;;TR4X2;E0;655194130101;;OV369;1040-4441;MASTICO IRREGULAR-REBATIDO DE PUERTA AVI.;ND;P2;Selladores;MASTICO IRREGULAR;;;;;;;;;
9;Sem39;24/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E0;655194140006;;TEKNS;0240-4103;DEFORMACION CHAPA-PUERTA  AVI./ BAJO DE CAJA I.;MR;P2;Chapa;DEFORMACION CHAPA;;;;;;;;;
9;Sem39;24/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E2A;655193930170;;OV369;0240-4210;DEFORMACION CHAPA-CAPOT AV.;NR;P2;Chapa;DEFORMACION CHAPA;;;;;;;;;
9;Sem39;24/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E2A;655193940146;;OV727;1180-4119;GRANO-PASO DE RUEDA  ARI./ LADO DE CAJA;ND;P2;Selladores;GRANO;;;;;;;;;
9;Sem39;24/9/2019;VP;X67;K67;655;TCP;K9K-;;TR4X2;E2;655193930286;;TEEAU;1250-4402;RAYA DE LIJADO-PUERTA AVD.;MR;P2;LFP;RAYA DE LIJADO;;;;;;;;;
9;Sem39;24/9/2019;VP;X52;L52;655;TCP;H4M-;;TR4X2;E2;655194030080;;TEKNH;1180-4384;GRANO-PIE ARD.;MR;P2;Selladores;GRANO;;;;;;;;;
9;Sem39;24/9/2019;VP;X52;L52;655;TCP;H4M-;;TR4X2;E2;655194030080;;TEKNH;1040-4100;MASTICO IRREGULAR-ALOJAMIENTO PIPA LLENADO / ALETA  AR.;NR;P2;Selladores;MASTICO IRREGULAR;;;;;;;;;
9;Sem39;24/9/2019;VP;X52;L52;655;TCP;H4M-;;TR4X2;E2;655194030082;;TEKNH;1001-4443;AMPOLLAS DEL MASTICO-REBATIDO DE PUERTA ARI.;NR;P2;Chapa;AMPOLLAS DEL MASTICO;;;;;;;;;
9;Sem39;24/9/2019;VP;X52;L52;655;TCP;H4M-;;TR4X2;E2;655194030082;;TEKNH;1420-4206;COLOR NO CONJUNTADO-GOTERON COFRE DEL MOTOR;ND;P2;Cabinas;COLOR NO CONJUNTADO;;;;;;;;;
9;Sem39;24/9/2019;VP;X52;B52;655;TCT;H4M-;;TR4X2;E0;655194130104;;OV369;0414-4539;CLINCH O REMACHE DEFECTUOSO-PISO CENTRAL / PISO AR.;FG;P2;Piso-Block;CLINCH O REMACHE DEFECTUOSO;;;;;;;;;
